Document #,Store#,PO#,PO Date,Address1,City,State,Zip,Vendor #,Ship Date,Qty Sold,Unit of Measurement,Unit Price,UPC,Description,Document Total
108000,00035,POTest_108000_00035,20100503,600 HOMETOWN CIRCLE,VERONA,WI,53593,10301,20100417,1,EA,6.75,726404011144,1 Gallon Shrub,830.3
108000,00035,POTest_108000_00035,20100503,600 HOMETOWN CIRCLE,VERONA,WI,53593,10301,20100417,1,EA,8.15,726404011335,1 Gallon Shrub,830.3
108000,00035,POTest_108000_00035,20100503,600 HOMETOWN CIRCLE,VERONA,WI,53593,10301,20100417,10,EA,8.15,726404011380,1 Gallon Shrub,830.3
108000,00035,POTest_108000_00035,20100503,600 HOMETOWN CIRCLE,VERONA,WI,53593,10301,20100411,1,EA,8.15,726404011397,1 Gallon Shrub,830.3
108000,00035,POTest_108000_00035,20100503,600 HOMETOWN CIRCLE,VERONA,WI,53593,10301,20100414,2,EA,8.15,726404011519,1 Gallon Shrub,830.3
108000,00035,POTest_108000_00035,20100503,600 HOMETOWN CIRCLE,VERONA,WI,53593,10301,20100415,8,EA,8.15,726404011649,1 Gallon Shrub,830.3
108000,00035,POTest_108000_00035,20100503,600 HOMETOWN CIRCLE,VERONA,WI,53593,10301,20100415,1,EA,8.15,726404011762,1 Gallon Shrub,830.3
108000,00035,POTest_108000_00035,20100503,600 HOMETOWN CIRCLE,VERONA,WI,53593,10301,20100417,1,EA,8.15,726404012530,1 Gallon Shrub,830.3
108000,00035,POTest_108000_00035,20100503,600 HOMETOWN CIRCLE,VERONA,WI,53593,10301,20100416,1,EA,6.5,726404012998,Small Fruits--Berries etc.,830.3
108000,00035,POTest_108000_00035,20100503,600 HOMETOWN CIRCLE,VERONA,WI,53593,10301,20100416,1,EA,6.5,726404013001,Small Fruits--Berries etc.,830.3
108000,00035,POTest_108000_00035,20100503,600 HOMETOWN CIRCLE,VERONA,WI,53593,10301,20100417,3,EA,10.5,726404015012,1.5 Gallon Hydrangea (8"),830.3
108000,00035,POTest_108000_00035,20100503,600 HOMETOWN CIRCLE,VERONA,WI,53593,10301,20100417,1,EA,17,726404030572,3 Gallon Shrub,830.3
108000,00035,POTest_108000_00035,20100503,600 HOMETOWN CIRCLE,VERONA,WI,53593,10301,20100417,2,EA,17,726404030893,3 Gallon Evergreen,830.3
108000,00035,POTest_108000_00035,20100503,600 HOMETOWN CIRCLE,VERONA,WI,53593,10301,20100417,1,EA,25.75,726404050372,5 Gallon Fruit Tree,830.3
108000,00035,POTest_108000_00035,20100503,600 HOMETOWN CIRCLE,VERONA,WI,53593,10301,20100417,1,EA,20.5,726404051034,5 Gallon Shrub,830.3
108000,00035,POTest_108000_00035,20100503,600 HOMETOWN CIRCLE,VERONA,WI,53593,10301,20100415,83,EA,1.1,726404290006,1204 Annual /12ct tray,830.3
108000,00035,POTest_108000_00035,20100503,600 HOMETOWN CIRCLE,VERONA,WI,53593,10301,20100416,16,EA,1.1,726404290013,1204 Vegetable /12ct tray,830.3
108000,00035,POTest_108000_00035,20100503,600 HOMETOWN CIRCLE,VERONA,WI,53593,10301,20100416,14,EA,1.1,726404290105,1204 Peppers /12ct tray,830.3
108000,00035,POTest_108000_00035,20100503,600 HOMETOWN CIRCLE,VERONA,WI,53593,10301,20100415,6,EA,1.1,726404290204,1204 Tomatoes /12ct tray,830.3
108000,00035,POTest_108000_00035,20100503,600 HOMETOWN CIRCLE,VERONA,WI,53593,10301,20100417,2,EA,7.5,726404300156,Mini Flat,830.3
108000,00035,POTest_108000_00035,20100503,600 HOMETOWN CIRCLE,VERONA,WI,53593,10301,20100416,14,EA,1.25,726404382008,3 1/2" Tomatoes /12ct tray,830.3
108000,00035,POTest_108000_00035,20100503,600 HOMETOWN CIRCLE,VERONA,WI,53593,10301,20100417,4,EA,7,726404790001,10" Basket White,830.3
108000,00035,POTest_108000_00035,20100503,600 HOMETOWN CIRCLE,VERONA,WI,53593,10301,20100417,4,EA,7,726404873001,10" Bowl,830.3
108000,00035,POTest_108000_00035,20100503,600 HOMETOWN CIRCLE,VERONA,WI,53593,10301,20100416,7,EA,8,726404922044,Gallon Per--Lilies/Grasses,830.3
108000,00035,POTest_108000_00035,20100503,600 HOMETOWN CIRCLE,VERONA,WI,53593,10301,20100416,4,EA,3.25,726404926004,Quart Perennial /10ct tray,830.3
108000,00035,POTest_108000_00035,20100503,600 HOMETOWN CIRCLE,VERONA,WI,53593,10301,20100415,4,EA,13.2,726404987128,1204 Annual /12ct tray,830.3
